PLAYER_ID,PLAYER_NAME,TEAM_NAME,TOTAL_XG,GOALS,SHOT_COUNT,XG_PER_SHOT
e9f7232gs1vgtv7frh8spdbkl,K. Long,Burnley,0.9793244569601544,1,10,0.0979324456960154
1jz6a0l9q2v38adtntoe30t1,Kenedy,Newcastle United,2.358793361975988,2,23,0.1025562331293907
d67qj0sakwrfzbscleo4dbget,Joselu,Newcastle United,4.931823615602417,4,46,0.1072135568609221
25yu90pekqr1lhs098f3uxy39,J. Henderson,Liverpool,1.0946327765876867,1,15,0.0729755184391791
9q1pgu6p4wcn9qg4idxsipql1,B. Mendy,Manchester City,0.2004357051757951,0,5,0.040087141035159
6lz4bncnjfcm7wrtuiovguv2t,A. Nyom,West Bromwich Albion,0.1146647539220293,0,3,0.0382215846406764
2unorlgh6lxy19g0pgydg65ed,C. Dawson,West Bromwich Albion,2.9123301263430714,2,16,0.1820206328964419
54h69199gtsavspwblux98dsl,E. Hazard,Chelsea,5.983593005692716,10,69,0.0867187392129379
3ikhefktnj44ys7rqjzr5q09h,A. Martial,Manchester United,5.248092777402296,8,48,0.1093352661958811
7paw998ux29k7hx4t1g0wu85x,A. Young,Manchester United,0.9299295138764628,2,18,0.0516627507709145
cwanyl6uih4b22xu66y4u9lud,V. Moses,Chelsea,2.8551989527411212,3,35,0.0815771129354606
3c7vnmec038bhz5rq36ywi2fp,M. Antonio,West Ham United,2.594843453540556,3,34,0.0763189251041339
3ojzrb5okc6i1jf1o7okovnjd,T. Fosu-Mensah,Crystal Palace,0.3961633001748546,0,8,0.0495204125218568
3or340khwmwl7p176xe839w5,G. Murray,Brighton & Hove Albion,6.95233859392584,8,47,0.1479220977431029
a5jevih0cosa0398dvl3bz3rp,E. Pieters,Stoke City,0.1353691669321634,0,3,0.0451230556440544
dx2hg0tpp4tkpdtdrhdjghp05,C. Yacob,West Bromwich Albion,0.4212444331776751,0,8,0.0526555541472093
74czi2oxn9do36fsjjrcmdyad,Llorente,Tottenham Hotspur,1.124443316431323,1,6,0.1874072194052205
djn7515ev4uzfcvizndtrvzkl,J. Sims,Southampton,0.8998362457322892,0,11,0.0818032950665717
f5h4rj13rvfwx0bzes3pz6klx,G. Barry,West Bromwich Albion,1.7123797779018024,1,16,0.1070237361188626
9ey10owd9suxp3865j9gkxd5h,C. Quaner,Huddersfield Town,1.7015654182646067,0,16,0.1063478386415379
2ucq00tdq0qqqovscexd7rj6d,T. Ince,Huddersfield Town,7.068118909845148,2,70,0.1009731272835021
2hspu41ocnru322bdzom7rp,S. Davis,Southampton,0.9039729701741288,3,13,0.0695363823210868
7lai6ovwsl01gonutejt4mms5,E. Can,Liverpool,2.3044887453175393,3,27,0.0853514350117607
55bgi895g03zhc7vdh7e7yvv9,A. Masuaku,West Ham United,0.4146690101841901,0,9,0.04607433446491
3jln1gzc0859ymphvq83i0mp5,Brahim DÃ­az,Manchester City,0.4509012250989816,0,3,0.1503004083663272
d533qb0wnaw00hvyezw2nbsnp,M. Pugh,AFC Bournemouth,1.6883402942735597,0,19,0.088860015488082
ebgkv548xih19m8uza7bgrvmd,N. VlaÅ¡iÄ‡,Everton,0.3507544723798587,0,5,0.0701508944759717
djelmk2oafas355n2u0d1bumt,L. Cook,AFC Bournemouth,0.7857215699477388,0,18,0.0436511983304299
80y7k4ht4s4nkta9wnf30y40l,D. Gosling,AFC Bournemouth,2.425735342661504,2,22,0.1102606973937047
7f1l94rwkg6j0ns1w0mw8707p,R. Brady,Burnley,1.2864908509067037,1,24,0.0536037854544459
44hbi5o02x1tgn95h0q62gmzu,L. Lumeka,Crystal Palace,0.0996967790900786,0,1,0.0996967790900786
drv9wksjusdgp1np315rokzit,J. Kenny,Everton,0.2303303787113724,0,3,0.0767767929037908
1av9mmv19jwvc4xdr0p9owyxh,A. Christensen,Chelsea,0.9042095863464668,0,12,0.0753507988622055
byirjks50zw1eefkcy8p4hd5h,B. Martins Indi,Stoke City,1.1524475647113637,0,4,0.2881118911778409
9030fs6r1d6d4y9e65u4qb179,Bojan KrkiÄ‡,Stoke City,0.0455788740716853,0,1,0.0455788740716853
baakmd4ndnulbl9npvmq90mvp,D. Klaassen,Everton,0.1045918109915052,0,2,0.0522959054957526
3kx4mltrob4yta5g6kr2u8ic5,D. Blind,Manchester United,0.1443197964376615,0,3,0.0481065988125538
9g6u697xk9lxxx76nwr3w5uc5,M. Britos,Watford,1.0811505003751514,1,4,0.2702876250937878
bvw1jgmhfyc896gfi6uj0skwl,Azpilicueta,Chelsea,1.2111793864629372,2,13,0.0931676451125336
46kq5653o302ebz4o5yzsss0l,Ã?lvaro Morata,Chelsea,10.857855918646631,11,79,0.1374412141600839
exiribcpg9vnuq9ekhlk74dlh,R. Mahrez,Leicester City,5.916254050592917,12,73,0.0810445760355194
70uwtz6q782qjf2mqpdlqpbkl,M. Olsson,Swansea City,1.041252952199308,0,18,0.0578473862332948
8jf11l2tivq8jpw0fblgdvh05,S. Duffy,Brighton & Hove Albion,2.3184880289218217,0,28,0.082803143890065
cembnh1h1a58dx38it2poaeol,R. Mori,Everton,0.0464487449082353,0,1,0.0464487449082353
6uurhe88nry4hyelll8ifzd91,E. Fernandes,West Ham United,0.396790074991164,0,7,0.0566842964273091
5awkzgwwh48prwgvxwewuc5hx,O. Giroud,Chelsea,4.343307321729026,3,30,0.1447769107243008
5ilkkfbsss0bxd6ttdlqg0uz9,Mohamed Salah,Liverpool,16.98757291706653,31,142,0.1196307951906093
5yg9ljo5pf1lo2xk74d0k240l,S. MouniÃ©,Huddersfield Town,5.756875637946244,7,49,0.1174872579172702
78fx1xqqtcqm2g4h1dj8beml1,J. Vertonghen,Tottenham Hotspur,1.3216025145925183,0,24,0.0550667714413549
ezrn62nekq3wpw1qs1yu1ezmd,N. Clyne,Liverpool,0.2044297863872545,0,2,0.1022148931936272
aouukz8amckwqx5zvarvy69qt,Nacho Monreal,Arsenal,1.744240274396574,5,22,0.0792836488362079
2a72e5iuteopz2q9zsz2e6hn9,J. Livermore,West Bromwich Albion,2.65367349278415,2,15,0.17691156618561
75g95p42i3msl3k11cnpwipcl,F. DiabatÃ©,Leicester City,0.5489143520485591,0,6,0.0914857253414265
bbla2bv2m5sddzh1us5n8az85,Mata,Manchester United,3.4758323692442534,3,28,0.1241368703301519
actvnm36s31zf8wh8hjikzlqt,P. Aubameyang,Arsenal,5.309310054852084,9,29,0.1830796570638649
oc04nz0mrmzeqpcbql3rbhlh,M. Sissoko,Tottenham Hotspur,2.6528366098254863,1,19,0.1396229794644992
374kcix9j7e1cob4uxmfncwyd,D. Calvert-Lewin,Everton,5.594327352351983,4,43,0.1301006361012089
afcwu800ox2u5zx6xaiygg1qt,Willian,Chelsea,4.6751870938616475,5,53,0.0882110772426725
1vz038uyzmq8saskeeo0qhm8l,H. Maguire,Leicester City,2.5917174666478457,2,30,0.0863905822215948
a69r2pf2w8da4dl0zl4k5vil1,D. Zappacosta,Chelsea,1.5286971153270756,1,25,0.061147884613083
9e0q0mybs3tsyc39u3reuhq6t,C. Adam,Stoke City,0.7170731590781877,0,9,0.0796747954531319
27u88l48n08qpfwkz3njqcwd1,J. Holebas,Watford,0.8101362327016343,0,17,0.0476550725118608
8sllxmpst47s6c46fgtv1q47p,G. Krychowiak,West Bromwich Albion,1.072605744526647,0,17,0.063094455560391
c5zmr0m17riujelm4up44etih,Richarlison,Watford,9.9437425425339,5,95,0.1046709741319357
1wnzwoisg4ctvcxsh2xnrkj4l,M. Gabbiadini,Southampton,2.608880743192379,4,21,0.1242324163424942
7qy1hiitksyuaa9l0irxg240l,B. Davies,Tottenham Hotspur,1.004687584792826,2,18,0.0558159769329347
4rwvkp9xlyv314ceglbauou6t,S. Okazaki,Leicester City,7.278258821907832,6,28,0.2599378150681368
3l7amac6wdv9yztupg7ur3kl,O. Zinchenko,Manchester City,0.1878167328109742,0,5,0.0375633465621948
9uk9thozkl5fjlnlw3z4o8ul1,S. PrÃ¶dl,Watford,0.7047084164938086,0,8,0.088088552061726
vl1b0gayryiqvl5dlukpmswl,A. SÃ¡nchez,Manchester United,2.039723259357933,2,18,0.1133179588532184
3xthf6r5hvlx8oje4rqcs3it,L. MilivojeviÄ‡,Crystal Palace,1.7405931531685703,3,34,0.0511939162696638
e1m3awfq2q04hmckogkiyuitx,S. Long,Southampton,4.461899974135631,2,33,0.1352090901253221
wb378lycyv8zugufh17uplud,V. Wanyama,Tottenham Hotspur,0.5996988186411814,1,12,0.0499749015534317
zo32khapaj950oma9gipptxx,CÃ©dric Soares,Southampton,1.143030316199492,0,23,0.0496969702695431
7o49rb7fgi2ml87up7hh2z0t1,J. Evans,West Bromwich Albion,2.594715430640903,2,10,0.2594715430640902
6ebb2xcovp1tx5nv5yyncb7x1,J. Schlupp,Crystal Palace,1.3171793939161471,0,15,0.0878119595944098
1f7btibhwfqdnilbwl51mtal1,J. Defoe,AFC Bournemouth,4.160607704303187,4,27,0.1540965816408587
z0b91n9uq42fn1lx6p4t1g45,A. Lennon,Burnley,0.6359776420386641,0,10,0.0635977642038664
a4qjllaut1bo0ng3x4xu5lq6t,A. Ayew,West Ham United,2.260759252699365,3,12,0.1883966043916137
b3974hgsmyff5xtq7qf1onhlh,Bernardo Silva,Manchester City,3.3105251598812244,6,25,0.1324210063952489
5kdcg5tlzqdsmqdvyvxf49rrp,A. Mariappa,Watford,0.7022844335440055,0,10,0.0702284433544005
8u8he2dwkbgjf3yo8jsltq9qt,N. Chalobah,Watford,0.8302825820527788,0,12,0.0691902151710649
2qr47jkfmxw0c4auuiu3uf2l1,I. Hayden,Newcastle United,0.9094220113562216,1,14,0.0649587150968729
9rh21yeqaufhu938ymfkrm02d,Y. Benalouane,Leicester City,0.0684253569647356,0,2,0.0342126784823678
6og6s61vrg51rfqxk9cipylzp,M. Keane,Everton,1.1145367859109876,0,15,0.0743024523940658
c2kzyykn8bwtswj6lacvrj3s9,H. Choudhury,Leicester City,0.0722644487792712,0,2,0.0361322243896356
34ix43mjp0bvby0rj64mhac45,N. Wells,Burnley,0.4803791867948862,0,3,0.1601263955982954
e8dina16u5kt5ho4u5igtmimt,J. Pickford,Everton,0.0332899669709666,0,1,0.0332899669709666
dy1z4i2jsbeswei0ha2n39c5x,C. Goldson,Brighton & Hove Albion,0.159157923330918,0,3,0.053052641110306
edbfrlou976fl038ocrpa09h,D. Sturridge,West Bromwich Albion,0.1655577487011402,0,3,0.0551859162337134
5fcaaack3wbn6nfdx1qoqoafp,C. Martina,Everton,0.1582385119823243,0,2,0.0791192559911621
2krfnddin5lpqorjhdplu9hw5,C. Musonda,Chelsea,0.2278222764454235,0,2,0.1139111382227117
4szqfu5xdvo92qzfr2rywjdud,L. Ulloa,Leicester City,0.0603677948958266,0,1,0.0603677948958266
5jqw68fs4f5ab0k42tb5g2dhx,I. Brown,Brighton & Hove Albion,0.0940281008442016,0,1,0.0940281008442016
dp3aw3ups4xcorc0hhgql3wlx,G. Johnson,Stoke City,0.1293121488858575,0,2,0.0646560744429287
2hb3k34yedp2vi7ok6umajutx,L. Rosenior,Brighton & Hove Albion,0.0791930850513416,0,2,0.0395965425256708
dx4ui1exob4eg237prciag991,N. Amrabat,Watford,0.0592980025643251,0,1,0.0592980025643251
d66tmyj9pt69gub8pcjgo3bh1,Gabriel Jesus,Manchester City,11.1870036861158,13,54,0.2071667349280704
dbtn3hglkg6kfkvkz6gvs6x1x,C. Austin,Southampton,6.165428358545108,6,47,0.1311793267775554
9c927a1i8iqblent14xat7aad,J. Ayew,Swansea City,5.945187669873913,6,65,0.0914644256903678
x32fbvwwxkda9ruezw67b3dh,N. Otamendi,Manchester City,3.1063517346119904,4,32,0.0970734917066247
7r6vds5j65fohi1k28cnqjqvp,J. Ward-Prowse,Southampton,2.3452793806836505,3,28,0.0837599778815589
7exng93jyar5is4fa64r9bhzp,E. Lamela,Tottenham Hotspur,4.06783021482221,2,20,0.2033915107411104
b7eoho4q34nfispye73m8b00l,J. Shelvey,Newcastle United,2.957563082838691,1,42,0.0704181686390164
bouz6nvqcl0vziz1zugobcs7p,T. Carroll,Swansea City,1.1685483473482525,0,20,0.0584274173674126
37o111nzbnrl2ns9mv85urhsl,R. Shawcross,Stoke City,2.6499770268064173,1,24,0.1104157094502673
604osk9a3lxpfpkavuziqmn6x,M. Rashford,Manchester United,5.325982667525948,7,61,0.0873111912709171
a6m9jcx0e4l6krv1u0pbfuoyd,C. KouyatÃ©,West Ham United,2.872599085127991,2,23,0.1248956123968691
33s2i3l13q92rvo28o3j27etx,A. King,Swansea City,1.07852633942901,2,8,0.1348157924286262
dztjfq21ncf792va28btn31ed,S. Clucas,Swansea City,1.8928819965138557,3,19,0.0996253682375713
5g725u1zyc8og1hesmg30wyxh,J. Hendrick,Burnley,2.3532179960572703,2,25,0.0941287198422908
3d090a958btmgflwbvakp700l,Ramadan Sobhi,Stoke City,1.2925404506241087,2,13,0.0994261885095468
2lyib1m8bhrkcc3ukk12fbefp,G. Wijnaldum,Liverpool,3.375457219188762,1,38,0.088827821557599
6yush35gfp1sgyyzicye73rp,P. van Aanholt,Crystal Palace,2.2966554723132715,5,33,0.0695956203731294
7gcvzjdbqxe5jw1zn07ie4dsl,R. Fraser,AFC Bournemouth,2.0881478591905305,5,30,0.0696049286396843
1arjfb8y072de1ibdzrsqlaz9,M. DiamÃ©,Newcastle United,1.5102563465453127,2,20,0.0755128173272656
jagvvzc7329tf2c64mnc251,L. Dunk,Brighton & Hove Albion,2.7494654714553066,1,27,0.1018320544983446
172klpuv2h1enskc8fz79xg45,C. Chambers,Arsenal,1.5824503377322243,0,10,0.1582450337732224
2s1ljgqlgyf9yxyau28ddr8id,L. Baines,Everton,0.316464019648109,0,5,0.0632928039296218
533095rnz0k8mxqe6gzn0mfo5,F. Lejeune,Newcastle United,0.6644956262608094,0,13,0.0511150481739084
6264xjr1y00yu7b9j2pknalzp,G. Xhaka,Arsenal,3.711320404647652,1,66,0.0562321273431462
z2richg7upw6hth0dzrvm02d,D. Lovren,Liverpool,1.354205923318624,2,14,0.0967289945227588
d6rb4egrtsawsejh3hdvd2itx,D. Williams,Huddersfield Town,0.6492368105672742,0,12,0.0541030675472728
9twvo5p1ge4zfgy5hcu0nsvdh,A. Oxlade-Chamberlain,Liverpool,2.796973790460551,3,38,0.0736045734331723
cuqawmfekh86mgo758udxw7v9,Oriol Romeu,Southampton,3.031826211232474,1,27,0.1122898596752768
1hyepaipbp5bzpm01mtlk9785,D. PrÃ¶pper,Brighton & Hove Albion,2.26542920125816,0,36,0.0629285889238377
269gnyszrb8ezl57m1ampsdlh,D. Yedlin,Newcastle United,0.2589330900759303,0,6,0.043155515012655
e6la6wx7o6x7k4srpq8tdsafp,J. Stephens,Southampton,1.6176014003503123,2,11,0.1470546727591193
11dqnpwlb2clu2v7rnghsrlcl,K. Stafylidis,Stoke City,0.2027518624040672,0,4,0.0506879656010168
dnq73v6jg4stheso0i0qnr2l1,J. Pied,Southampton,0.0732310633325038,0,2,0.0366155316662519
bxxb6qww6x0pddd08kj0ydhx,D. Rose,Tottenham Hotspur,0.4545364855314276,0,7,0.0649337836473468
9jmvb0qkqfjzwram2juipz4yd,H. Robson-Kanu,West Bromwich Albion,2.637063636011184,2,19,0.138792822947957
z0b91n9uq42fn1lx6p4t1g45,A. Lennon,Everton,0.358665123371623,0,4,0.0896662808429057
6358ljf633aylnlkcp488wn2t,A. Williams,Everton,0.8608985371155005,1,13,0.0662229643935
893msm9pqu1ih4h4pbzbufidx,B. Kayal,Brighton & Hove Albion,0.3792228164592357,0,4,0.0948057041148089
f03o987mvbtof73mq4zaanw7p,D. Simpson,Leicester City,0.2639426522172421,0,3,0.087980884072414
3jaaxe61rx7sd7wyu1pw3at3p,K. Naughton,Swansea City,0.580293628020143,0,12,0.0483578023350119
atigcsq78g14w82lwvay26aj9,Mikel Merino,Newcastle United,0.881786844012681,1,16,0.0551116777507925
b9n8z0i3yxrv77mu9wqsg1s5x,B. Afobe,AFC Bournemouth,1.5742683636439028,0,8,0.1967835454554878
4740i4523j4dvvf4lnmtsg9n9,P. Bardsley,Burnley,0.0949412905308456,0,2,0.0474706452654228
8f0y825dozn5a9tm74br43d1x,T. Cleverley,Watford,1.1157638855310386,1,15,0.0743842590354025
9ajene9yg36713lisnaix8r85,FÃ bregas,Chelsea,2.7176573455442394,2,38,0.0715172985669536
4t38zuk1ok7b9s8598iipx13p,M. Suttner,Brighton & Hove Albion,0.1328875514238041,0,3,0.0442958504746013
351v0ovetkdkympri37ldwez9,M. Fellaini,Manchester United,3.87806609679822,4,10,0.387806609679822
eiadg033l40maayvtee9jgkwl,W. Reid,West Ham United,0.238733758425732,0,5,0.0477467516851464
37d7oej48pb143o5eilue1hhx,J. Murphy,Newcastle United,1.8905507804724568,1,22,0.0859341263851116
4f2bppk56sa7dqgw652x0fzdh,S. Arfield,Burnley,1.5522480509274936,2,18,0.0862360028293052
5kch3oq1mmc2xq5f7dvzuogr9,A. Knockaert,Brighton & Hove Albion,3.3881883476379677,3,46,0.0736562684269123
8wl7vvsx3j15tv3kmemf3n7it,M. Kelly,Crystal Palace,0.429767329480972,0,5,0.0859534658961944
bbgnf53iva9u2rzc6xz045j9x,J. Locadia,Brighton & Hove Albion,1.1761403766711005,1,6,0.19602339611185
dzsd79k6345s9105mb2r4fqol,A. Maitland-Niles,Arsenal,0.3318472086847682,0,5,0.0663694417369536
b6p7xeo6oeep33e6fgt3h3gt1,O. Niasse,Everton,6.012657688195271,8,37,0.1625042618431154
e0n5297gr7c12vh49sd56fljp,M. Carrick,Manchester United,0.4414191037400731,0,2,0.2207095518700365
5tbabvk43ljv3z3wd9mh0y8r9,J. Willock,Arsenal,0.1174202617044961,0,1,0.1174202617044961
d8hyvglt9347ji6zmciakkrmd,JesÃºs GÃ¡mez,Newcastle United,0.0547268761513766,0,1,0.0547268761513766
f2ekgoiao33s5kx1m5eu6cbth,K. Gibbs,West Bromwich Albion,0.652781974080708,0,9,0.072531330453412
51m4rk00tjgintpgldu4jxsdl,S. Field,West Bromwich Albion,0.5243565808594384,1,5,0.1048713161718876
9i6i06ai0matrbbfn6yr0jmj9,W. Bony,Swansea City,1.7998982145616391,2,20,0.0899949107280819
5r55bc61sgthojep749axb6y1,T. Edwards,Stoke City,0.0196888471361778,0,1,0.0196888471361778
2im16cd31tgg3yac3c8c18jbp,E. Nketiah,Arsenal,0.1125066244351836,0,1,0.1125066244351836
6vtr5xi7mdoa8j4jq5y9j2j85,A. DragoviÄ‡,Leicester City,0.0361118709273064,0,1,0.0361118709273064
5le00rywailvxymn7jlm9wez9,J. Walters,Burnley,0.0665204821523676,0,1,0.0665204821523676
a3pp88a52x123muu26sg4maxh,K. Wimmer,Stoke City,0.0943970980589237,0,1,0.0943970980589237
1l12v8lx25ipy5obp0wcfkr11,A. Pritchard,Huddersfield Town,1.285146066296092,1,20,0.0642573033148046
4603xrdk721lqhd1ejn62x5n9,L. SanÃ©,Manchester City,4.217373779407841,10,57,0.0739890136738217
5mx86rwy0u4xi1b5kqin4lhx,E. Capoue,Watford,1.3885431810931703,1,23,0.0603714426562248
b881arnahhahg0iaix4mx266t,R. Pereyra,Watford,3.066236290310448,5,33,0.0929162512215287
bb24pydi3hsy5uvqg9i09b1ed,C. Schindler,Huddersfield Town,0.9057366953170508,0,10,0.090573669531705
9nq9bocnqq6bu8ho4m26qmkt1,S. Coleman,Everton,0.9088636440715376,0,5,0.1817727288143075
z0btpgav68n4lqoht3ax3845,J. Tomkins,Crystal Palace,2.5844490690216806,3,23,0.1123673508270295
am0ggkrw8rzw5shdvaceyr3kl,S. Vokes,Burnley,3.55613992472298,4,33,0.1077618159006963
dccxma9p13p00n0gi1cxk1nf9,M. ArnautoviÄ‡,West Ham United,8.68728843176318,11,71,0.122356175095256
6tma6gvgf6xphc5gm2el35vbp,W. Ndidi,Leicester City,2.9433752567958105,0,41,0.0717896404096539
12ekwo6gbza410blv4b4r7ydx,Son Heung-Min,Tottenham Hotspur,8.296963434665651,12,75,0.1106261791288753
9w5o8b18ffu4qr4bdnfrk4ogl,A. Cresswell,West Ham United,0.9371891854144812,1,21,0.0446280564483086
7h0gsxgvwctttg7n3r0uxcvrp,A. Gray,Watford,5.781331014691325,5,34,0.1700391474909213
bzummkjt2ya27kvolzmqn91wp,R. Nelson,Arsenal,0.1245332085170819,0,2,0.0622666042585409
5nd6cn8jcmc5c6enbj7ddlcr9,Y. Bolasie,Everton,1.696907342338145,1,19,0.0893109127546392
c3wkdzkvjk3yuffgnnw42wrf9,Fernandinho,Manchester City,2.9092146915971986,5,47,0.0618981849275999
d02p1ldr57bkxcpmq12vtvhsl,Pedro,Chelsea,4.338632938099221,4,56,0.0774755881803432
av0ok8e56osu0z8sxtlvvw9ud,W. Hoedt,Southampton,1.2060979409380304,0,15,0.0804065293958686
chsswmw4oqo88xp7wmhjvgdsl,V. Kompany,Manchester City,0.8612244807235337,1,9,0.0956916089692815
9fcg5wz6no3f9mn7ch45g06hh,S. Boufal,Southampton,2.011518212332449,2,30,0.0670506070777483
3uarn41m5l6szfj28d0hfaa51,T. Hemed,Brighton & Hove Albion,2.2351039164383786,2,17,0.1314767009669634
c7mccelov1pa1yesyw6297u1h,C. Clark,Newcastle United,1.7865246613455261,2,11,0.1624113328495932
6r4adhp9hu4ux7egwgd8j2thx,N. Redmond,Southampton,2.528041016829044,1,44,0.0574554776552055
2lkra7wic5b481l7qybjh8lx,A. Carrillo,Watford,2.1039393473026315,1,24,0.0876641394709429
az7wa6km1zhvsb8y4mndlogyd,E. Dier,Tottenham Hotspur,1.9991690780947449,0,32,0.0624740336904607
71nsfjudh8t9j6ms8yi2xa5sl,C. Daniels,AFC Bournemouth,0.9785536689700084,1,20,0.0489276834485004
5ch5dk1z9opa2iwd64kb4e5sl,S. AgÃ¼ero,Manchester City,12.061735840927643,17,90,0.1340192871214182
80bmtj7l07ohb2h475w955n9,A. Smith,AFC Bournemouth,0.7105504637569001,1,13,0.0546577279813
c5a7z6vphv9tp9ddid5jnrnx1,N. MatiÄ‡,Manchester United,1.000899179955552,1,18,0.0556055099975306
38ofcw6ufii5608hus139lf4l,D. Janmaat,Watford,1.5842946741667756,3,24,0.0660122780902823
b9wew8z92aj36vvxfj3q7kxcl,L. Depoitre,Huddersfield Town,3.272367028139838,6,25,0.1308946811255935
cri911368k72cmkx9gartxc5x,D. Drinkwater,Chelsea,0.2751650401767571,1,6,0.0458608400294595
3xqbru6q5dvtrhv6coe7retp1,J. Milner,Liverpool,1.4980490017246573,0,21,0.0713356667487932
8rfgwq7hbi4a3imda845vdyvp,M. Lemina,Southampton,1.187337336965338,1,23,0.0516233624767538
4k0ni039sbjs4sqipk4v7k79x,D. SÃ¡nchez,Tottenham Hotspur,0.4776261551274288,0,9,0.0530695727919365
8wd7wh93l9cldq7x0nbtul32t,J. Wilshere,Arsenal,1.3682073408376194,1,15,0.0912138227225079
2wwo7wcxz4gfy0ubkzynvrsnp,S. March,Brighton & Hove Albion,1.747041580555778,1,28,0.0623943421627063
866gq5o77uyc651lpkrt6w3px,G. Carrillo,Southampton,1.104179681654822,0,11,0.1003799710595292
1xscywgyfqisqexmpfvbf9g45,H. Mkhitaryan,Manchester United,0.8234116416950993,1,15,0.0548941094463399
4l8kwjx02xaep34d743vwvx05,P. Jones,Manchester United,0.5297749983365,0,2,0.26488749916825
45zetxtrvjb3muvcrr9b5it3p,M. JÃ¸rgensen,Huddersfield Town,1.9878532263246036,0,13,0.1529117866403541
6jgocc12bori2wygyu07c082x,D. Rice,West Ham United,0.3026916572324833,0,5,0.0605383314464966
x1qsrbva1nlv7nvmk2an19ed,JesÃ©,Stoke City,0.9717327639496364,1,13,0.074748674149972
3gem1jrrkgye0omb88fk1lsk5,J. Stones,Manchester City,0.7322258100576504,0,11,0.0665659827325136
3v6c5omsqug2bw3l8507fxbrp,T. Smith,Huddersfield Town,0.3235849984591062,0,8,0.0404481248073882
asyzhp3qu95vmzdbau6nmoic5,M. Darmian,Manchester United,0.0447252302559498,0,2,0.0223626151279749
kvchpptoxgvcyiv358w9gtzp,J. Matip,Liverpool,2.17693489626546,1,11,0.1979031723877691
e211nih87ou9t8crzjbbzhexh,JosÃ© Fonte,West Ham United,0.6238811682524842,0,8,0.0779851460315605
5ljs2bj3wwiurcyxiwka2i8d1,C. Kabasele,Watford,0.7429651384059869,2,10,0.0742965138405986
9fvo9v5e9r0ptibied6ejv3zd,S. McTominay,Manchester United,0.0643493651178277,0,1,0.0643493651178277
b6rbjpzuq9vo9kdil1tlyl2ad,Roque Mesa,Swansea City,0.3144092121490919,0,7,0.0449156017355845
2j8y06wuinnx87eetadj55zo5,N. Chadli,West Bromwich Albion,0.207402957235834,1,4,0.0518507393089585
6akzpi6rd6qq0ke07ojnhpoet,A. SÃ¸rloth,Crystal Palace,0.4628857464015634,0,7,0.0661265352002233
9q6c7nbjhgwp2yrelznmk1gb9,F. Delph,Manchester City,0.4346632580154016,1,10,0.0434663258015401
7goksqm8rew8chdswsx5cidhx,David Luiz,Chelsea,0.8338385638775482,1,11,0.0758035058070498
a7bs2dkwmy1cjryql6z3n9kut,F. Coquelin,Arsenal,0.0796107699204829,0,1,0.0796107699204829
57gg79gxvcfqtaoi0ruog7wmh,R. Holding,Arsenal,0.1030615084970572,0,1,0.1030615084970572
8d04q3yp2kouwog0lj0s7ew2x,A. Lookman,Everton,0.1477845214346306,0,3,0.0492615071448768
